starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 29 10:21:52 2021	1638161512	37	14	51	11
Mon Nov 29 10:21:51 2021	1638161511	37	14	51	13
Mon Nov 29 10:21:54 2021	1638161514	29	22	51	22
Mon Nov 29 10:21:54 2021	1638161514	24	27	51	27
Mon Nov 29 10:21:51 2021	1638161511	31	20	51	19
Mon Nov 29 10:21:54 2021	1638161514	33	18	51	18
Mon Nov 29 10:21:52 2021	1638161512	48	3	51	3
Mon Nov 29 10:21:52 2021	1638161512	50	1	51	1
Mon Nov 29 10:21:54 2021	1638161514	33	18	51	14
Mon Nov 29 10:21:51 2021	1638161511	50	1	51	1
Mon Nov 29 10:21:54 2021	1638161514	29	23	51	22
Mon Nov 29 10:21:52 2021	1638161512	51	1	51	1
Mon Nov 29 10:21:55 2021	1638161515	25	27	52	26
Mon Nov 29 10:21:54 2021	1638161514	28	23	52	23
Mon Nov 29 10:21:50 2021	1638161510	33	18	52	10
Mon Nov 29 10:21:55 2021	1638161515	41	11	52	11
Mon Nov 29 10:21:50 2021	1638161510	29	23	52	22
Mon Nov 29 10:21:55 2021	1638161515	22	30	52	30
Mon Nov 29 10:21:53 2021	1638161513	41	11	52	10
Mon Nov 29 10:21:54 2021	1638161514	29	23	52	23
Mon Nov 29 10:21:56 2021	1638161516	46	6	52	6
Mon Nov 29 10:21:53 2021	1638161513	34	18	52	18
Mon Nov 29 10:21:55 2021	1638161515	51	1	52	1
Mon Nov 29 10:21:56 2021	1638161516	32	20	52	19
Mon Nov 29 10:21:50 2021	1638161510	52	1	52	0
Mon Nov 29 10:21:53 2021	1638161513	52	1	52	0
Mon Nov 29 10:21:57 2021	1638161517	50	3	52	3
Mon Nov 29 10:21:53 2021	1638161513	34	18	52	18
Mon Nov 29 10:21:55 2021	1638161515	52	1	52	1
Mon Nov 29 10:21:50 2021	1638161510	33	20	52	18
Mon Nov 29 10:21:54 2021	1638161514	29	23	52	23
Mon Nov 29 10:21:57 2021	1638161517	33	19	52	19
Mon Nov 29 10:21:56 2021	1638161516	26	26	52	26
Mon Nov 29 10:21:50 2021	1638161510	42	10	53	9
Mon Nov 29 10:21:54 2021	1638161514	30	23	53	22
Mon Nov 29 10:21:52 2021	1638161512	33	20	53	12
Mon Nov 29 10:21:57 2021	1638161517	32	20	53	20
Mon Nov 29 10:21:54 2021	1638161514	30	23	53	22
Mon Nov 29 10:21:52 2021	1638161512	28	25	53	25
Mon Nov 29 10:21:53 2021	1638161513	52	1	53	1
Mon Nov 29 10:21:53 2021	1638161513	34	19	53	18
Mon Nov 29 10:21:54 2021	1638161514	30	23	53	22
Mon Nov 29 10:21:51 2021	1638161511	39	14	53	13
Mon Nov 29 10:21:51 2021	1638161511	34	19	53	18
Mon Nov 29 10:21:50 2021	1638161510	52	1	53	1
Mon Nov 29 10:21:51 2021	1638161511	45	8	53	8
Mon Nov 29 10:21:51 2021	1638161511	34	19	53	19
Mon Nov 29 10:21:51 2021	1638161511	52	1	53	1
Mon Nov 29 10:21:50 2021	1638161510	52	1	53	1
Mon Nov 29 10:21:50 2021	1638161510	27	26	53	26
Mon Nov 29 10:21:50 2021	1638161510	41	12	53	11
Mon Nov 29 10:21:51 2021	1638161511	24	29	53	25
Mon Nov 29 10:21:55 2021	1638161515	48	5	53	5
Mon Nov 29 10:21:54 2021	1638161514	29	24	53	24
Mon Nov 29 10:21:56 2021	1638161516	27	26	53	22
Mon Nov 29 10:21:57 2021	1638161517	42	12	53	12
Mon Nov 29 10:21:56 2021	1638161516	32	22	54	22
Mon Nov 29 10:21:51 2021	1638161511	30	24	54	23
Mon Nov 29 10:21:56 2021	1638161516	36	18	54	18
Mon Nov 29 10:21:51 2021	1638161511	35	19	54	18
Mon Nov 29 10:21:50 2021	1638161510	53	1	54	0
Mon Nov 29 10:21:52 2021	1638161512	33	21	54	21
Mon Nov 29 10:21:52 2021	1638161512	36	18	54	17
Mon Nov 29 10:21:52 2021	1638161512	53	1	54	1
Mon Nov 29 10:21:52 2021	1638161512	31	23	54	22
Mon Nov 29 10:21:56 2021	1638161516	53	1	54	1
Mon Nov 29 10:21:55 2021	1638161515	28	26	54	26
Mon Nov 29 10:21:51 2021	1638161511	53	1	54	1
Mon Nov 29 10:21:56 2021	1638161516	29	25	54	24
Mon Nov 29 10:21:54 2021	1638161514	33	21	54	21
Mon Nov 29 10:21:51 2021	1638161511	34	21	54	20
Mon Nov 29 10:21:55 2021	1638161515	51	3	54	3
Mon Nov 29 10:21:54 2021	1638161514	32	23	54	23
Mon Nov 29 10:21:55 2021	1638161515	53	1	55	1
Mon Nov 29 10:21:54 2021	1638161514	32	22	55	22
Mon Nov 29 10:21:56 2021	1638161516	52	3	55	3
Mon Nov 29 10:21:51 2021	1638161511	49	6	55	5
Mon Nov 29 10:21:53 2021	1638161513	53	2	55	2
Mon Nov 29 10:21:51 2021	1638161511	25	30	55	30
Mon Nov 29 10:21:51 2021	1638161511	31	24	55	24
Mon Nov 29 10:21:51 2021	1638161511	32	23	55	23
Mon Nov 29 10:21:56 2021	1638161516	34	21	55	21
Mon Nov 29 10:21:52 2021	1638161512	34	21	55	20
Mon Nov 29 10:21:51 2021	1638161511	45	10	55	10
Mon Nov 29 10:21:57 2021	1638161517	33	22	55	22
Mon Nov 29 10:21:51 2021	1638161511	54	1	55	1
Mon Nov 29 10:21:56 2021	1638161516	54	1	55	1
Mon Nov 29 10:21:53 2021	1638161513	43	12	55	12
Mon Nov 29 10:21:53 2021	1638161513	55	1	55	0
Mon Nov 29 10:21:53 2021	1638161513	30	26	55	26
Mon Nov 29 10:21:55 2021	1638161515	55	1	55	1
Mon Nov 29 10:21:57 2021	1638161517	37	18	55	15
Mon Nov 29 10:21:53 2021	1638161513	42	13	55	13
Mon Nov 29 10:21:52 2021	1638161512	36	20	56	19
Mon Nov 29 10:21:54 2021	1638161514	33	22	56	22
Mon Nov 29 10:21:52 2021	1638161512	30	26	56	26
Mon Nov 29 10:21:50 2021	1638161510	55	1	56	1
Mon Nov 29 10:21:57 2021	1638161517	29	27	56	27
Mon Nov 29 10:21:56 2021	1638161516	35	20	56	19
Mon Nov 29 10:21:51 2021	1638161511	36	20	56	20
Mon Nov 29 10:21:54 2021	1638161514	32	24	56	24
Mon Nov 29 10:21:56 2021	1638161516	53	3	56	2
Mon Nov 29 10:21:54 2021	1638161514	31	25	56	25
Mon Nov 29 10:21:54 2021	1638161514	29	28	56	28
Mon Nov 29 10:21:51 2021	1638161511	38	18	56	18
Mon Nov 29 10:21:54 2021	1638161514	32	24	56	24
Mon Nov 29 10:21:57 2021	1638161517	35	22	56	18
Mon Nov 29 10:21:53 2021	1638161513	40	17	56	13
Mon Nov 29 10:21:57 2021	1638161517	38	18	56	13
Mon Nov 29 10:21:54 2021	1638161514	26	31	57	22
Mon Nov 29 10:21:54 2021	1638161514	55	2	57	2
Mon Nov 29 10:21:53 2021	1638161513	35	22	57	22
Mon Nov 29 10:21:57 2021	1638161517	40	16	57	16
Mon Nov 29 10:21:53 2021	1638161513	35	22	57	22
Mon Nov 29 10:21:56 2021	1638161516	56	1	57	1
Mon Nov 29 10:21:55 2021	1638161515	28	29	57	29
Mon Nov 29 10:21:54 2021	1638161514	29	28	57	28
Mon Nov 29 10:21:54 2021	1638161514	36	20	57	20
Mon Nov 29 10:21:56 2021	1638161516	39	18	57	18
Mon Nov 29 10:21:51 2021	1638161511	56	1	57	1
Mon Nov 29 10:21:52 2021	1638161512	30	27	57	27
Mon Nov 29 10:21:51 2021	1638161511	36	21	57	21
Mon Nov 29 10:21:51 2021	1638161511	35	22	57	22
Mon Nov 29 10:21:53 2021	1638161513	35	23	57	23
Mon Nov 29 10:21:50 2021	1638161510	31	26	57	25
Mon Nov 29 10:21:57 2021	1638161517	41	16	57	14
Mon Nov 29 10:21:54 2021	1638161514	36	21	57	21
Mon Nov 29 10:21:53 2021	1638161513	38	20	57	20
Mon Nov 29 10:21:53 2021	1638161513	46	11	57	11
Mon Nov 29 10:21:55 2021	1638161515	56	1	57	1
Mon Nov 29 10:21:51 2021	1638161511	53	5	57	5
Mon Nov 29 10:21:54 2021	1638161514	35	23	58	23
Mon Nov 29 10:21:53 2021	1638161513	47	11	58	10
Mon Nov 29 10:21:52 2021	1638161512	27	31	58	31
Mon Nov 29 10:21:52 2021	1638161512	51	7	58	7
Mon Nov 29 10:21:54 2021	1638161514	43	15	58	14
Mon Nov 29 10:21:54 2021	1638161514	34	24	58	24
Mon Nov 29 10:21:52 2021	1638161512	37	21	58	21
Mon Nov 29 10:21:51 2021	1638161511	38	20	58	18
Mon Nov 29 10:21:50 2021	1638161510	33	25	58	25
Mon Nov 29 10:21:56 2021	1638161516	34	24	58	24
Mon Nov 29 10:21:56 2021	1638161516	58	1	58	1
Mon Nov 29 10:21:52 2021	1638161512	56	3	58	3
Mon Nov 29 10:21:52 2021	1638161512	56	3	58	3
Mon Nov 29 10:21:54 2021	1638161514	44	14	58	14
Mon Nov 29 10:21:52 2021	1638161512	56	3	58	3
Mon Nov 29 10:21:53 2021	1638161513	30	29	58	28
Mon Nov 29 10:21:53 2021	1638161513	33	25	58	25
Mon Nov 29 10:21:56 2021	1638161516	41	18	59	17
Mon Nov 29 10:21:56 2021	1638161516	56	3	59	3
Mon Nov 29 10:21:54 2021	1638161514	33	25	59	25
Mon Nov 29 10:21:56 2021	1638161516	58	1	59	0
Mon Nov 29 10:21:52 2021	1638161512	28	31	59	31
Mon Nov 29 10:21:57 2021	1638161517	41	18	59	18
Mon Nov 29 10:21:56 2021	1638161516	58	1	59	0
Mon Nov 29 10:21:52 2021	1638161512	39	20	59	17
Mon Nov 29 10:21:51 2021	1638161511	34	25	59	24
Mon Nov 29 10:21:56 2021	1638161516	32	27	59	27
Mon Nov 29 10:21:52 2021	1638161512	58	1	59	1
Mon Nov 29 10:21:51 2021	1638161511	34	25	59	24
Mon Nov 29 10:21:57 2021	1638161517	42	17	59	14
Mon Nov 29 10:21:56 2021	1638161516	43	16	59	16
Mon Nov 29 10:21:52 2021	1638161512	58	1	59	1
Mon Nov 29 10:21:51 2021	1638161511	42	17	59	16
Mon Nov 29 10:21:52 2021	1638161512	58	1	59	1
Mon Nov 29 10:21:53 2021	1638161513	46	13	59	13
Mon Nov 29 10:21:57 2021	1638161517	33	26	59	26
Mon Nov 29 10:21:55 2021	1638161515	30	29	59	29
Mon Nov 29 10:21:51 2021	1638161511	44	15	59	14
Mon Nov 29 10:21:53 2021	1638161513	32	28	59	28
Mon Nov 29 10:21:56 2021	1638161516	35	25	59	25
Mon Nov 29 10:21:55 2021	1638161515	59	1	59	1
Mon Nov 29 10:21:57 2021	1638161517	40	19	60	19
Mon Nov 29 10:21:51 2021	1638161511	44	15	60	15
Mon Nov 29 10:21:54 2021	1638161514	36	23	60	14
Mon Nov 29 10:21:54 2021	1638161514	36	23	60	14
Mon Nov 29 10:21:55 2021	1638161515	33	26	60	11
Mon Nov 29 10:21:57 2021	1638161517	42	18	60	18
Mon Nov 29 10:21:53 2021	1638161513	48	11	60	11
Mon Nov 29 10:21:53 2021	1638161513	31	29	60	20
Mon Nov 29 10:21:56 2021	1638161516	38	22	60	22
Mon Nov 29 10:21:56 2021	1638161516	32	28	60	28
Mon Nov 29 10:21:51 2021	1638161511	43	17	60	16
Mon Nov 29 10:21:56 2021	1638161516	39	21	60	20
Mon Nov 29 10:21:51 2021	1638161511	44	16	60	16
Mon Nov 29 10:21:56 2021	1638161516	59	1	60	0
Mon Nov 29 10:21:57 2021	1638161517	41	19	60	19
Mon Nov 29 10:21:52 2021	1638161512	33	27	60	24
Mon Nov 29 10:21:54 2021	1638161514	29	31	60	31
Mon Nov 29 10:21:56 2021	1638161516	37	23	60	23
Mon Nov 29 10:21:55 2021	1638161515	59	1	60	1
Mon Nov 29 10:21:52 2021	1638161512	33	27	60	27
Mon Nov 29 10:21:54 2021	1638161514	29	31	60	31
Mon Nov 29 10:21:56 2021	1638161516	31	29	60	29
Mon Nov 29 10:21:51 2021	1638161511	38	22	60	22
Mon Nov 29 10:21:52 2021	1638161512	33	27	60	27
Mon Nov 29 10:21:56 2021	1638161516	45	15	60	15
Mon Nov 29 10:21:56 2021	1638161516	34	27	60	26
Mon Nov 29 10:21:54 2021	1638161514	37	24	60	23
Mon Nov 29 10:21:57 2021	1638161517	40	20	60	20
Mon Nov 29 10:21:56 2021	1638161516	35	26	60	26
Mon Nov 29 10:21:57 2021	1638161517	36	24	60	22
Mon Nov 29 10:21:53 2021	1638161513	48	12	60	10
Mon Nov 29 10:21:57 2021	1638161517	40	20	60	20
Mon Nov 29 10:21:57 2021	1638161517	32	28	60	28
Mon Nov 29 10:21:51 2021	1638161511	36	25	61	24
Mon Nov 29 10:21:51 2021	1638161511	37	24	61	23
Mon Nov 29 10:21:57 2021	1638161517	32	29	61	19
Mon Nov 29 10:21:51 2021	1638161511	33	28	61	28
Mon Nov 29 10:21:56 2021	1638161516	34	27	61	27
Mon Nov 29 10:21:51 2021	1638161511	34	27	61	26
Mon Nov 29 10:21:57 2021	1638161517	32	29	61	18
Mon Nov 29 10:21:57 2021	1638161517	32	29	61	18
Mon Nov 29 10:21:51 2021	1638161511	31	30	61	30
Mon Nov 29 10:21:57 2021	1638161517	44	17	61	14
Mon Nov 29 10:21:54 2021	1638161514	47	14	61	14
Mon Nov 29 10:21:56 2021	1638161516	31	30	61	30
Mon Nov 29 10:21:53 2021	1638161513	33	27	61	27
Mon Nov 29 10:21:53 2021	1638161513	39	21	61	21
Mon Nov 29 10:21:53 2021	1638161513	33	27	61	27
Mon Nov 29 10:21:55 2021	1638161515	60	1	61	1
Mon Nov 29 10:21:56 2021	1638161516	36	25	61	25
Mon Nov 29 10:21:51 2021	1638161511	29	32	61	27
Mon Nov 29 10:21:50 2021	1638161510	43	18	61	18
Mon Nov 29 10:21:53 2021	1638161513	23	38	61	38
Mon Nov 29 10:21:53 2021	1638161513	39	22	61	17
Mon Nov 29 10:21:56 2021	1638161516	30	31	61	31
Mon Nov 29 10:21:57 2021	1638161517	32	29	61	29
Mon Nov 29 10:21:56 2021	1638161516	43	18	61	18
Mon Nov 29 10:21:52 2021	1638161512	32	29	61	29
Mon Nov 29 10:21:54 2021	1638161514	29	32	61	30
Mon Nov 29 10:21:56 2021	1638161516	44	17	61	17
Mon Nov 29 10:21:52 2021	1638161512	31	31	61	30
Mon Nov 29 10:21:52 2021	1638161512	34	28	61	27
Mon Nov 29 10:21:53 2021	1638161513	40	21	61	21
Mon Nov 29 10:21:52 2021	1638161512	33	28	61	28
Mon Nov 29 10:21:51 2021	1638161511	30	31	61	21
Mon Nov 29 10:21:51 2021	1638161511	38	23	61	23
Mon Nov 29 10:21:54 2021	1638161514	25	36	61	36
Mon Nov 29 10:21:52 2021	1638161512	30	31	61	31
Mon Nov 29 10:21:50 2021	1638161510	43	18	61	17
Mon Nov 29 10:21:52 2021	1638161512	31	30	61	30
Mon Nov 29 10:21:56 2021	1638161516	30	32	61	32
Mon Nov 29 10:21:51 2021	1638161511	31	30	61	30
Mon Nov 29 10:21:55 2021	1638161515	61	1	61	1
Mon Nov 29 10:21:52 2021	1638161512	30	32	61	32
Mon Nov 29 10:21:52 2021	1638161512	33	29	62	29
Mon Nov 29 10:21:52 2021	1638161512	59	3	62	3
Mon Nov 29 10:21:54 2021	1638161514	38	24	62	23
Mon Nov 29 10:21:55 2021	1638161515	34	28	62	28
Mon Nov 29 10:21:51 2021	1638161511	30	31	62	31
Mon Nov 29 10:21:52 2021	1638161512	30	32	62	32
Mon Nov 29 10:21:54 2021	1638161514	38	24	62	24
Mon Nov 29 10:21:55 2021	1638161515	32	30	62	30
Mon Nov 29 10:21:52 2021	1638161512	31	31	62	31
Mon Nov 29 10:21:53 2021	1638161513	24	38	62	38
Mon Nov 29 10:21:52 2021	1638161512	31	30	62	30
Mon Nov 29 10:21:57 2021	1638161517	44	18	62	17
Mon Nov 29 10:21:51 2021	1638161511	30	31	62	31
Mon Nov 29 10:21:52 2021	1638161512	56	5	62	5
Mon Nov 29 10:21:52 2021	1638161512	51	11	62	11
Mon Nov 29 10:21:53 2021	1638161513	33	29	62	26
Mon Nov 29 10:21:52 2021	1638161512	30	32	62	32
Mon Nov 29 10:21:53 2021	1638161513	33	29	62	29
Mon Nov 29 10:21:55 2021	1638161515	35	27	62	27
Mon Nov 29 10:21:54 2021	1638161514	35	27	62	27
Mon Nov 29 10:21:53 2021	1638161513	33	29	62	29
Mon Nov 29 10:21:53 2021	1638161513	24	38	62	38
Mon Nov 29 10:21:54 2021	1638161514	34	28	62	21
Mon Nov 29 10:21:56 2021	1638161516	34	28	62	28
Mon Nov 29 10:21:53 2021	1638161513	48	14	62	11
Mon Nov 29 10:21:51 2021	1638161511	34	28	62	27
Mon Nov 29 10:21:53 2021	1638161513	42	20	62	20
Mon Nov 29 10:21:54 2021	1638161514	38	25	62	25
Mon Nov 29 10:21:55 2021	1638161515	39	23	62	23
Mon Nov 29 10:21:51 2021	1638161511	40	23	62	22
Mon Nov 29 10:21:53 2021	1638161513	39	23	62	22
Mon Nov 29 10:21:56 2021	1638161516	37	25	62	25
Mon Nov 29 10:21:52 2021	1638161512	33	30	62	28
Mon Nov 29 10:21:57 2021	1638161517	39	23	62	23
Mon Nov 29 10:21:55 2021	1638161515	36	26	62	26
Mon Nov 29 10:21:52 2021	1638161512	32	31	62	31
Mon Nov 29 10:21:51 2021	1638161511	37	25	62	25
Mon Nov 29 10:21:56 2021	1638161516	43	19	62	17
Mon Nov 29 10:21:53 2021	1638161513	46	16	62	11
Mon Nov 29 10:21:51 2021	1638161511	38	25	62	25
Mon Nov 29 10:21:55 2021	1638161515	44	19	62	18
Mon Nov 29 10:21:53 2021	1638161513	33	29	62	29
Mon Nov 29 10:21:57 2021	1638161517	32	30	63	30
Mon Nov 29 10:21:51 2021	1638161511	34	28	63	25
Mon Nov 29 10:21:53 2021	1638161513	34	29	63	29
Mon Nov 29 10:21:56 2021	1638161516	34	28	63	28
Mon Nov 29 10:21:52 2021	1638161512	31	31	63	31
Mon Nov 29 10:21:53 2021	1638161513	32	30	63	29
Mon Nov 29 10:21:57 2021	1638161517	32	31	63	31
Mon Nov 29 10:21:52 2021	1638161512	46	17	63	12
Mon Nov 29 10:21:52 2021	1638161512	42	21	63	17
Mon Nov 29 10:21:51 2021	1638161511	33	29	63	29
Mon Nov 29 10:21:51 2021	1638161511	41	22	63	22
Mon Nov 29 10:21:56 2021	1638161516	34	28	63	28
Mon Nov 29 10:21:57 2021	1638161517	45	18	63	18
Mon Nov 29 10:21:57 2021	1638161517	38	25	63	25
Mon Nov 29 10:21:52 2021	1638161512	31	32	63	32
Mon Nov 29 10:21:57 2021	1638161517	42	21	63	17
Mon Nov 29 10:21:52 2021	1638161512	31	32	63	32
Mon Nov 29 10:21:55 2021	1638161515	46	17	63	9
Mon Nov 29 10:21:53 2021	1638161513	43	20	63	19
Mon Nov 29 10:21:51 2021	1638161511	36	27	63	24
Mon Nov 29 10:21:55 2021	1638161515	32	31	63	31
Mon Nov 29 10:21:57 2021	1638161517	32	31	63	31
Mon Nov 29 10:21:57 2021	1638161517	32	31	63	31
Mon Nov 29 10:21:55 2021	1638161515	33	30	63	30
Mon Nov 29 10:21:52 2021	1638161512	33	31	63	29
Mon Nov 29 10:21:57 2021	1638161517	46	17	63	15
Mon Nov 29 10:21:57 2021	1638161517	33	31	63	30
Mon Nov 29 10:21:56 2021	1638161516	30	33	63	33
Mon Nov 29 10:21:55 2021	1638161515	37	27	63	27
Mon Nov 29 10:21:52 2021	1638161512	33	30	63	29
Mon Nov 29 10:21:53 2021	1638161513	44	20	63	19
Mon Nov 29 10:21:56 2021	1638161516	33	30	63	30
Mon Nov 29 10:21:54 2021	1638161514	33	31	63	31
Mon Nov 29 10:21:51 2021	1638161511	34	30	63	29
Mon Nov 29 10:21:54 2021	1638161514	40	24	63	24
Mon Nov 29 10:21:56 2021	1638161516	30	33	63	33
Mon Nov 29 10:21:52 2021	1638161512	39	25	64	24
Mon Nov 29 10:21:51 2021	1638161511	34	30	64	29
Mon Nov 29 10:21:55 2021	1638161515	43	20	64	19
Mon Nov 29 10:21:56 2021	1638161516	37	27	64	27
Mon Nov 29 10:21:51 2021	1638161511	40	24	64	21
Mon Nov 29 10:21:54 2021	1638161514	33	30	64	19
Mon Nov 29 10:21:57 2021	1638161517	36	28	64	27
Mon Nov 29 10:21:57 2021	1638161517	38	25	64	25
Mon Nov 29 10:21:56 2021	1638161516	37	27	64	27
Mon Nov 29 10:21:51 2021	1638161511	54	10	64	10
Mon Nov 29 10:21:51 2021	1638161511	53	10	64	10
Mon Nov 29 10:21:56 2021	1638161516	38	26	64	26
Mon Nov 29 10:21:54 2021	1638161514	25	39	64	38
Mon Nov 29 10:21:52 2021	1638161512	37	27	64	27
Mon Nov 29 10:21:54 2021	1638161514	44	20	64	20
Mon Nov 29 10:21:54 2021	1638161514	39	25	64	25
Mon Nov 29 10:21:55 2021	1638161515	48	16	64	16
Mon Nov 29 10:21:54 2021	1638161514	37	27	64	27
Mon Nov 29 10:21:50 2021	1638161510	39	25	64	24
Mon Nov 29 10:21:57 2021	1638161517	45	19	64	16
Mon Nov 29 10:21:56 2021	1638161516	48	16	64	16
Mon Nov 29 10:21:57 2021	1638161517	43	21	64	19
Mon Nov 29 10:21:57 2021	1638161517	34	30	64	30
Mon Nov 29 10:21:57 2021	1638161517	35	29	64	29
Mon Nov 29 10:21:54 2021	1638161514	36	28	64	28
Mon Nov 29 10:21:57 2021	1638161517	32	32	64	32
Mon Nov 29 10:21:50 2021	1638161510	38	26	64	25
Mon Nov 29 10:21:52 2021	1638161512	49	16	64	11
Mon Nov 29 10:21:57 2021	1638161517	50	14	64	14
Mon Nov 29 10:21:55 2021	1638161515	49	15	64	15
Mon Nov 29 10:21:55 2021	1638161515	47	17	64	17
Mon Nov 29 10:21:52 2021	1638161512	38	26	64	26
Mon Nov 29 10:21:54 2021	1638161514	33	31	64	31
Mon Nov 29 10:21:52 2021	1638161512	32	33	64	32
Mon Nov 29 10:21:54 2021	1638161514	34	31	64	31
Mon Nov 29 10:21:54 2021	1638161514	38	27	64	27
Mon Nov 29 10:21:50 2021	1638161510	39	25	64	25
Mon Nov 29 10:21:55 2021	1638161515	35	30	64	30
Mon Nov 29 10:21:56 2021	1638161516	33	31	64	31
Mon Nov 29 10:21:57 2021	1638161517	44	20	64	20
Mon Nov 29 10:21:54 2021	1638161514	34	30	64	30
Mon Nov 29 10:21:57 2021	1638161517	41	24	64	17
Mon Nov 29 10:21:52 2021	1638161512	56	8	64	8
Mon Nov 29 10:21:52 2021	1638161512	46	18	64	18
Mon Nov 29 10:21:53 2021	1638161513	37	28	65	27
Mon Nov 29 10:21:57 2021	1638161517	33	31	65	31
Mon Nov 29 10:21:51 2021	1638161511	31	33	65	30
Mon Nov 29 10:21:50 2021	1638161510	38	27	65	26
Mon Nov 29 10:21:53 2021	1638161513	37	28	65	28
Mon Nov 29 10:21:53 2021	1638161513	34	30	65	29
Mon Nov 29 10:21:57 2021	1638161517	33	31	65	31
Mon Nov 29 10:21:51 2021	1638161511	49	15	65	15
Mon Nov 29 10:21:54 2021	1638161514	45	19	65	19
Mon Nov 29 10:21:54 2021	1638161514	40	25	65	25
Mon Nov 29 10:21:56 2021	1638161516	40	25	65	25
Mon Nov 29 10:21:56 2021	1638161516	37	27	65	27
Mon Nov 29 10:21:57 2021	1638161517	31	34	65	34
Mon Nov 29 10:21:53 2021	1638161513	27	38	65	38
Mon Nov 29 10:21:57 2021	1638161517	40	24	65	23
Mon Nov 29 10:21:53 2021	1638161513	39	26	65	26
Mon Nov 29 10:21:52 2021	1638161512	34	31	65	31
Mon Nov 29 10:21:55 2021	1638161515	64	0	65	0
Mon Nov 29 10:21:56 2021	1638161516	35	30	65	30
Mon Nov 29 10:21:57 2021	1638161517	41	24	65	24
Mon Nov 29 10:21:53 2021	1638161513	41	24	65	17
Mon Nov 29 10:21:57 2021	1638161517	36	29	65	28
Mon Nov 29 10:21:51 2021	1638161511	44	21	65	16
Mon Nov 29 10:21:52 2021	1638161512	38	27	65	27
Mon Nov 29 10:21:54 2021	1638161514	48	17	65	17
Mon Nov 29 10:21:53 2021	1638161513	34	30	65	30
Mon Nov 29 10:21:55 2021	1638161515	46	19	65	18
Mon Nov 29 10:21:50 2021	1638161510	39	26	65	26
Mon Nov 29 10:21:57 2021	1638161517	46	19	65	19
Mon Nov 29 10:21:53 2021	1638161513	34	31	65	31
Mon Nov 29 10:21:55 2021	1638161515	34	31	65	31
Mon Nov 29 10:21:53 2021	1638161513	33	32	65	32
Mon Nov 29 10:21:57 2021	1638161517	31	34	65	34
Mon Nov 29 10:21:57 2021	1638161517	31	34	65	34
Mon Nov 29 10:21:57 2021	1638161517	31	34	65	33
Mon Nov 29 10:21:52 2021	1638161512	54	11	65	8
Mon Nov 29 10:21:57 2021	1638161517	34	31	65	31
Mon Nov 29 10:21:57 2021	1638161517	36	30	65	30
Mon Nov 29 10:21:56 2021	1638161516	48	17	65	17
Mon Nov 29 10:21:56 2021	1638161516	34	32	65	32
Mon Nov 29 10:21:57 2021	1638161517	40	26	65	22
Mon Nov 29 10:21:56 2021	1638161516	34	32	65	31
Mon Nov 29 10:21:54 2021	1638161514	48	17	65	17
Mon Nov 29 10:21:54 2021	1638161514	35	30	65	24
Mon Nov 29 10:21:51 2021	1638161511	42	24	65	20
Mon Nov 29 10:21:53 2021	1638161513	39	26	65	26
Mon Nov 29 10:21:55 2021	1638161515	34	31	65	31
Mon Nov 29 10:21:54 2021	1638161514	36	29	66	29
Mon Nov 29 10:21:57 2021	1638161517	35	31	66	31
Mon Nov 29 10:21:54 2021	1638161514	35	31	66	31
Mon Nov 29 10:21:55 2021	1638161515	35	31	66	31
Mon Nov 29 10:21:53 2021	1638161513	28	38	66	38
Mon Nov 29 10:21:53 2021	1638161513	40	26	66	26
Mon Nov 29 10:21:55 2021	1638161515	35	31	66	28
Mon Nov 29 10:21:57 2021	1638161517	34	32	66	31
Mon Nov 29 10:21:57 2021	1638161517	31	34	66	34
Mon Nov 29 10:21:53 2021	1638161513	45	21	66	21
Mon Nov 29 10:21:54 2021	1638161514	35	31	66	30
Mon Nov 29 10:21:56 2021	1638161516	43	23	66	23
Mon Nov 29 10:21:51 2021	1638161511	65	1	66	1
Mon Nov 29 10:21:54 2021	1638161514	35	30	66	30
Mon Nov 29 10:21:51 2021	1638161511	28	38	66	38
Mon Nov 29 10:21:57 2021	1638161517	34	32	66	32
Mon Nov 29 10:21:55 2021	1638161515	64	2	66	1
Mon Nov 29 10:21:52 2021	1638161512	39	27	66	27
Mon Nov 29 10:21:52 2021	1638161512	40	26	66	26
Mon Nov 29 10:21:57 2021	1638161517	40	26	66	26
Mon Nov 29 10:21:55 2021	1638161515	49	17	66	16
Mon Nov 29 10:21:57 2021	1638161517	34	32	66	31
Mon Nov 29 10:21:51 2021	1638161511	37	29	66	27
Mon Nov 29 10:21:56 2021	1638161516	45	21	66	16
Mon Nov 29 10:21:55 2021	1638161515	48	19	66	18
Mon Nov 29 10:21:55 2021	1638161515	37	29	66	29
Mon Nov 29 10:21:56 2021	1638161516	35	31	66	31
Mon Nov 29 10:21:56 2021	1638161516	41	25	66	25
Mon Nov 29 10:21:56 2021	1638161516	36	30	66	30
Mon Nov 29 10:21:54 2021	1638161514	42	24	66	20
Mon Nov 29 10:21:51 2021	1638161511	39	28	66	28
Mon Nov 29 10:21:53 2021	1638161513	40	26	66	25
Mon Nov 29 10:21:52 2021	1638161512	47	20	66	20
Mon Nov 29 10:21:52 2021	1638161512	52	15	66	10
Mon Nov 29 10:21:51 2021	1638161511	39	28	67	22
